calls,label,mean_exec_time,query,queryid,rows,total_exec_time
448,social,917.116087941964,"with candidate_runs as (
          select distinct
            lower(coalesce(j.platform, $1)) as platform,
            r.id::text as run_id,
            lower(coalesce(r.status, $2)) as status,
            r.created_at
          from social.scrape_runs r
          join social.scrape_jobs j on j.run_id = r.id
          where r.season_id = $3
            and r.source_scope = $4
            and lower(coalesce(j.platform, $5)) <> $6
            and lower(coalesce(j.platform, $7)) = any(ARRAY[$8])
            and (
              (
                coalesce(r.config->>$9, $10) ~ $11
                and (r.config->>$12)::int = $13
              )
              or (
                coalesce(r.config->>$14, $15) ~ $16
                and (r.config->>$17)::int = $18
              )
              or (
                coalesce(j.config->>$19, $20) ~ $21
                and (j.config->>$22)::int = $23
              )
              or (
                coalesce(j.config->>$24, $25) ~ $26
                and (j.config->>$27)::int = $28
              )
            )
        )
        select
          platform,
          run_id,
          status
        from (
          select
            platform,
            run_id,
            status,
            row_number() over (
              partition by platform
              order by
                case
                  when status in ($29, $30, $31, $32) then $33
                  when status = $34 then $35
                  else $36
                end,
                created_at desc,
                run_id desc
            ) as rn
          from candidate_runs
        ) ranked
        where rn = $37",7358515320472053994,448,410868.007398
13322,social,8.41889368240504,"select
          id::text as id,
          created_at,
          started_at
        from social.scrape_runs
        where status = any(ARRAY[$1,$2,$3,$4,$5]::text[])
        order by created_at desc
        limit $6",8944534053485136807,3531,112156.501637
14079,social,7.89552287740604,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and source_scope = $2 and coalesce(config->>$3, $4) = $5 order by created_at desc limit $6",-7671651400040149810,14320,111161.066591
1436,social,30.4732570682452,"select
          id::text as run_id,
          status
        from social.scrape_runs
        where season_id = $1
          and source_scope = $2
          and (
            (
              coalesce(config->>$3, $4) ~ $5
              and (config->>$6)::int = $7
            )
            or (
              coalesce(config->>$8, $9) ~ $10
              and (config->>$11)::int = $12
            )
          )
        order by
          case
            when status in ($13, $14, $15, $16) then $17
            when status = $18 then $19
            else $20
          end,
          created_at desc
        limit $21",9028940971331210762,1397,43759.5971500001
48,social,698.491057666667,"select
          r.id::text as run_id,
          r.status,
          r.created_at,
          r.started_at,
          r.completed_at,
          j.id::text as job_id,
          j.error_message,
          j.metadata
        from social.scrape_runs r
        join social.scrape_jobs j on j.run_id = r.id
        where j.platform = $1
          and coalesce(j.config->>$2, j.metadata->>$3, j.job_type) = $4
          and ltrim(lower(coalesce(j.config->>$5, j.metadata->>$6, $7)), $8) = $9
        order by coalesce(r.started_at, r.created_at) desc, r.id desc
        limit $10",1356340109709096593,0,33527.570768
222,social,82.0356066216217,"select
          id::text as id,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where coalesce(config->>$1, $2) = $3
     and source_scope = $4 order by created_at desc limit $5",5483150606280212242,130,18211.90467
2549,social,3.45882128010985,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and source_scope = $2 order by created_at desc limit $3",-3312024922514792459,176342,8816.535443
1981,social,3.45968895961635,"select status, config from social.scrape_runs where id = $1",5359771626864085849,1981,6853.64382899999
2,social,3073.5520095,"explain (analyze, buffers)
with active_runs as (
  select id
  from social.scrape_runs
  where status = any(array[$1, $2, $3, $4, $5]::text[])
)
select
  coalesce(j.platform, $6) as platform,
  coalesce(j.job_type, $7) as job_type,
  coalesce(j.status, $8) as status,
  lower(
    coalesce(
      nullif(j.config->>$9, $10),
      nullif(j.metadata->>$11, $12),
      nullif(j.job_type, $13),
      $14
    )
  ) as stage,
  count(*)::bigint as total
from social.scrape_jobs j
left join active_runs ar on ar.id = j.run_id
where j.status = any(array[$15, $16, $17, $18, $19]::text[])
   or ar.id is not null
group by 1, 2, 3, 4
order by platform, job_type, status, stage",3141343862376328387,0,6147.104019
257,social,21.2696111361868,"select
                              coalesce(status, $1) as status,
                              count(*)::bigint as total
                            from social.scrape_runs r
                            where (
                              coalesce(r.status, $2) not in ($3, $4)
                              or nullif(coalesce(r.config->>$5, $6), $7) is null
                            )
                            group by 1",1015365460166565519,740,5466.290062
19341,social,0.277597549609637,"select
          id::text as run_id,
          season_id::text as season_id,
          status,
          source_scope,
          config,
          summary,
          created_at,
          started_at,
          completed_at
        from social.scrape_runs
        where id = $1::uuid
          and coalesce(config->>$2, $3) = $4
        limit $5",-5914087203369747727,19339,5369.014207
888,social,3.6376784481982,"select
                              coalesce(status, $1) as status,
                              count(*)::bigint as total
                            from social.scrape_runs
                            group by 1",5551693188986896874,4034,3230.258462
9347,social,0.159613529367712,"select id::text as run_id
        from social.scrape_runs
        where season_id = $1
          and source_scope = $2
        order by created_at desc
        limit $3",-3706408304368997832,9345,1491.907659
785,social,1.72157789426752,"select
          r.id::text as id,
          r.status,
          r.config,
          r.summary,
          r.created_at,
          r.started_at,
          r.completed_at
        from social.scrape_runs r
        join (
          select run_id, max(updated_at) as updated_at
          from (
            select run_id, updated_at
            from social.shared_post_matches
            where source_scope = $1
              and matched_season_id = $2::uuid
              and run_id is not null
            union all
            select q.run_id, q.updated_at
            from social.shared_post_review_queue q
            where q.source_scope = $3
              and q.review_status = $4
              and q.run_id is not null
              and exists (
                select $5
                from jsonb_array_elements(coalesce(q.payload->$6, $7::jsonb)) as candidate
                where candidate->>$8 = $9
              )
          ) relevant
          group by run_id
          order by max(updated_at) desc nulls last
          limit $10
        ) recent on recent.run_id = r.id
        where coalesce(r.config->>$11, $12) = $13
        limit $14",-7885276568020392964,0,1351.438647
2,social,550.716852,"select
  (select count(*)::int from social.scrape_jobs where status in ($1,$2,$3,$4,$5)) as active_jobs,
  (select count(*)::int from social.scrape_jobs where status = any(array[$6,$7]::text[]) and nullif(coalesce(metadata->>$8,$9), $10) is null) as visible_recent_failures,
  (select count(*)::int from social.scrape_runs where status in ($11,$12) and nullif(coalesce(config->>$13,$14), $15) is null) as visible_failed_runs,
  (select count(*)::int from social.scrape_workers) as total_workers,
  (select count(*)::int from social.scrape_workers where status in ($16,$17,$18) and last_seen_at >= now() - ($19 * interval $20)) as active_workers,
  (select count(*)::int from social.scrape_workers where not (status in ($21,$22,$23) and last_seen_at >= now() - ($24 * interval $25))) as inactive_workers",4979295178532654798,2,1101.433704
6059,social,0.129940821587721,"select
          id::text as run_id,
          season_id::text as season_id,
          status,
          source_scope,
          config,
          summary,
          created_at,
          started_at,
          completed_at
        from social.scrape_runs
        where id = $1::uuid
          and season_id = $2::uuid
        limit $3",-5205256680398839300,6059,787.311438
3291,social,0.167627767851716,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and source_scope = $2 and id = $3::uuid order by created_at desc limit $4",4992917536188673076,3291,551.662983999998
7,social,73.256469,"select id::text as run_id,
       status,
       started_at,
       completed_at,
       summary
from social.scrape_runs
where id::text = $1",-7694312400230300216,7,512.795283
2826,social,0.135150192852088,"select
          id::text as id,
          status,
          source_scope,
          config,
          summary,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where id = $1::uuid",4110825943424116768,2826,381.934445
6,social,56.0168696666667,"select id::text as id
            from social.scrape_runs
            where status in ($1, $2, $3)
            order by created_at desc
            limit $4",-151469871440960429,280,336.101218
63,social,5.07721115873016,delete from social.scrape_runs where id = $1::uuid returning id::text,-8624019656705403716,0,319.864303
22,social,14.2553106363636,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and coalesce(config->>$2, $3) = $4 order by created_at desc limit $5",1056607949874647950,512,313.616834
3,social,85.9406336666667,"select r.id::text as run_id, r.status, r.created_at, r.started_at, r.completed_at, r.config from social.scrape_runs r where r.id::text like $1 order by r.created_at desc limit $2",-8707226025820945022,3,257.821901
1195,social,0.155768859414226,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and source_scope = $2 and id = $3::uuid and coalesce(config->>$4, $5) = $6 order by created_at desc limit $7",-7865158098733450868,1195,186.143787
4,social,45.74445175,"select id::text,status,started_at,completed_at,
coalesce((summary->>$1)::int,$2)
from social.scrape_runs
where initiated_by=$3
order by created_at desc
limit $4",-557364760431231006,4,182.977807
861,social,0.163415570267131,"select
          id::text as id,
          id::text as run_id,
          season_id::text as season_id,
          status,
          source_scope,
          config,
          summary,
          created_at,
          started_at,
          completed_at
        from social.scrape_runs
        where id = $1::uuid
          and coalesce(config->>$2, $3) = $4
        limit $5",8144131847557244480,861,140.700806
396,social,0.325010204545455,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and id = $2::uuid order by created_at desc limit $3",-3285615604405202464,396,128.704041
1976,social,0.0605132960526315,select sync_session_id::text as sync_session_id from social.scrape_runs where id = $1::uuid,-6316267944702078602,1976,119.574273
4,social,29.70157625,"select id::text,status,created_at,started_at,completed_at,
coalesce((summary->>$1)::int,$2),
coalesce((summary->>$3)::int,$4),
coalesce((summary->>$5)::int,$6),
coalesce((summary->>$7)::int,$8)
from social.scrape_runs
where initiated_by=$9
order by created_at desc
limit $10",6112668404554490956,12,118.806305
12,social,9.21856333333334,"select r.status, r.started_at, r.completed_at, r.summary,
           j.id::text as job_id, j.status as job_status, j.worker_id, j.last_error_code, j.error_message,
           j.heartbeat_at, j.started_at as job_started_at, j.completed_at as job_completed_at,
           j.metadata
    from social.scrape_runs r
    left join lateral (
      select * from social.scrape_jobs where run_id = r.id order by created_at desc limit $1
    ) j on $2
    where r.id = $3::uuid",5245745966211114646,12,110.62276
562,social,0.175100740213523,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where id = $1",7341075937760234509,562,98.406616
160,social,0.55104953125,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     order by created_at desc limit $2",-6355974375873746021,1223,88.167925
2,social,32.2510625,"select r.id::text as run_id, r.status, r.created_at, r.started_at, r.completed_at, r.summary, r.config from social.scrape_runs r where r.config->$1 ? $2 and r.config->>$3 = $4 and coalesce(r.config->>$5,$6) = $7 order by r.created_at desc limit $8",4624983031137811133,8,64.502125
218,social,0.181656922018349,"select id::text, season_id::text, status
        from social.scrape_runs
        where id = $1 and season_id = $2",-2810606345071521031,212,39.6012090000001
109,social,0.313202440366972,"select
          id::text as id,
          status,
          config
        from social.scrape_runs
        where id = $1::uuid
          and coalesce(config->>$2, $3) = $4
        limit $5",-6053994249098069372,109,34.139066
80,social,0.3898149375,"select r.status, coalesce((r.summary->>$1)::int,$2), coalesce((r.summary->>$3)::int,$4), coalesce((r.summary->>$5)::int,$6), coalesce((select j.items_found from social.scrape_jobs j where j.run_id=r.id and j.job_type=$7 order by j.created_at desc limit $8),$9), coalesce((select extract($10 from (now()-j.heartbeat_at))::int from social.scrape_jobs j where j.run_id=r.id and j.job_type=$11 order by j.created_at desc limit $12),$13) from social.scrape_runs r where r.id=$14::uuid limit $15",4725405416625407184,80,31.185195
84,social,0.281305880952381,"select status, summary, completed_at from social.scrape_runs where id=$1::uuid",-3885557260036960684,84,23.629694
25,social,0.78335316,"select
          r.id::text as run_id,
          r.status,
          r.created_at,
          r.started_at
        from social.scrape_runs r
        where r.status = any(ARRAY[$1,$2,$3,$4,$5]::text[])
          and coalesce(r.config->>$6, $7) = $8
          and exists (
            select $9
            from jsonb_array_elements_text(coalesce(r.config->$10, $11::jsonb)) as platforms(value)
            where lower(platforms.value) = $12
          )
          and exists (
            select $13
            from jsonb_array_elements_text(coalesce(r.config->$14, $15::jsonb)) as accounts(value)
            where lower(accounts.value) = $16
          )
        order by r.created_at desc
        limit $17",6892959143390508743,8,19.583829
5,social,3.6875062,"select r.status as run_status,r.summary,j.status as job_status,j.heartbeat_at,j.attempt_count,j.metadata->$1 as activity from social.scrape_runs r join social.scrape_jobs j on j.run_id=r.id where r.id=$2",-5323191479802421006,5,18.437531
2,social,8.8024,"select id::text as run_id, status, created_at, config->$1 as platforms, config->$2 as accounts from social.scrape_runs where coalesce(config->>$3,$4) = $5 and created_at >= $6 and created_at <= $7 order by created_at desc limit $8",7420419358589078849,2,17.6048
2,social,8.6832375,"select id::text as run_id, status, created_at, started_at, completed_at, config, summary
from social.scrape_runs
where source_scope = $1
  and coalesce(config->>$2,$3) = $4
  and coalesce(config->>$5,$6) = $7
order by created_at desc
limit $8",8957098432119367594,2,17.366475
43,social,0.399595627906977,"select id::text as run_id, status, summary, completed_at from social.scrape_runs where id=$1::uuid",6808810372795145920,43,17.182612
192,social,0.0884183072916666,"select status, summary from social.scrape_runs where id=$1",-256015526815184695,192,16.976315
52,social,0.306406403846154,"select status,coalesce((summary->>$1)::int,$2),coalesce((summary->>$3)::int,$4),coalesce((summary->>$5)::int,$6),to_char(now(),$7) from social.scrape_runs where id=$8",-16344428807911647,52,15.933133
53,social,0.299073735849057,"select to_char(now(),$1), r.status, coalesce((r.summary->>$2)::int,$3), coalesce((r.summary->>$4)::int,$5), coalesce((r.summary->>$6)::int,$7), string_agg(j.platform||$8||j.status||$9||j.items_found, $10 order by j.platform) from social.scrape_runs r join social.scrape_jobs j on j.run_id=r.id where r.id=$11 group by r.id,r.status,r.summary",-5736141202332938431,53,15.850908
154,social,0.0926436493506494,"select id::text as id, status, summary, source_scope, created_at, started_at, completed_at, cancelled_at
        from social.scrape_runs
        where id = $1",-5882176754698403506,154,14.267122
40,social,0.331537025,"select r.status as run_status, r.summary, j.status as job_status, j.heartbeat_at, j.metadata->$1 as activity from social.scrape_runs r join social.scrape_jobs j on j.run_id=r.id where r.id=$2",-406758120490469050,42,13.261481
10,social,1.1836258,"select r.status, j.status, j.heartbeat_at,
coalesce((j.metadata->$1->>$2),$3) as phase,
coalesce((j.metadata->$4->>$5),$6) as posts_checked,
coalesce((j.metadata->$7->>$8),$9) as matched_posts
from social.scrape_runs r
join social.scrape_jobs j on j.run_id=r.id
where r.id=$10::uuid",-2783166622364621344,10,11.836258
54,social,0.17451987037037,"select
                  total_jobs,
                  completed_jobs,
                  failed_jobs,
                  active_jobs,
                  items_found_total,
                  stage_counts
                from social.scrape_runs
                where id = $1
                for update",5949858518155211047,54,9.424073
7,social,1.10076585714286,"select
              id::text as run_id,
              status,
              source_scope,
              config,
              created_at,
              started_at,
              completed_at,
              summary
            from social.scrape_runs
            where id = $1::uuid
            limit $2",6618928469256474438,7,7.705361
2,social,3.786881,"with run as (select id from social.scrape_runs where id::text like $1 limit $2) select count(*) as rows_written, count(*) filter (where permalink is not null and permalink <> $3) as rows_with_permalink, count(*) filter (where description is not null and description <> $4) as rows_with_description, count(*) filter (where posted_at is not null) as rows_with_posted_at, count(*) filter (where views is not null and views > $5) as rows_with_views, count(*) filter (where media_urls is not null and jsonb_array_length(media_urls) > $6) as rows_with_media_urls from social.tiktok_account_catalog_posts, run where lower(source_account)=$7 and last_backfill_run_id = run.id",-4655731222182707748,2,7.573762
7,social,1.02762828571429,"select $1||r.status||$2||coalesce(r.started_at::text,$3)||$4||coalesce(r.completed_at::text,$5)||$6||coalesce(r.summary::text,$7) from social.scrape_runs r where r.id = $8::uuid",2318133413327034069,7,7.193398
21,social,0.251736571428571,"select r.status,
           coalesce((r.summary->>$1)::int,$2),
           coalesce((r.summary->>$3)::int,$4),
           coalesce((r.summary->>$5)::int,$6),
           coalesce((r.summary->>$7)::int,$8),
           j.status,
           coalesce((j.metadata->$9->$10->>$11)::int,$12),
           coalesce((j.metadata->$13->>$14)::int,$15),
           coalesce((j.metadata->$16->>$17)::int,$18),
           coalesce((j.metadata->$19->>$20)::int,$21)
    from social.scrape_runs r
    left join social.scrape_jobs j on j.run_id=r.id
    where r.id=$22::uuid",-1013167987517854248,21,5.286468
3,social,1.46411166666667,"select
          r.id::text as run_id,
          r.status,
          r.created_at,
          r.started_at,
          r.config,
          r.summary
        from social.scrape_runs r
        where r.status = any(ARRAY[$1,$2,$3,$4,$5]::text[])
          and coalesce(r.config->>$6, $7) = $8
          and exists (
            select $9
            from jsonb_array_elements_text(coalesce(r.config->$10, $11::jsonb)) as platforms(value)
            where lower(platforms.value) = $12
          )
          and exists (
            select $13
            from jsonb_array_elements_text(coalesce(r.config->$14, $15::jsonb)) as accounts(value)
            where lower(accounts.value) = $16
          )
        order by r.created_at desc
        limit $17",-4434872543975397576,0,4.392335
45,social,0.0946185777777778,"select
                  total_jobs,
                  completed_jobs,
                  failed_jobs,
                  active_jobs,
                  items_found_total,
                  stage_counts
                from social.scrape_runs
                where id = $1",1928212657439966124,45,4.257836
2,social,2.0960125,"select id::text, status, created_at, started_at, completed_at, cancelled_at, config, summary
    from social.scrape_runs
    where id = $1::uuid",-402846801718752971,2,4.192025
56,social,0.072159,"select id::text as id
        from social.scrape_runs
        where id = $1::uuid
          and coalesce(config->>$2, $3) in ($4, $5)",8189841117286245484,56,4.040904
4,social,0.99112625,"select
          id::text,
          season_id::text as season_id,
          show_id::text as show_id,
          source_scope,
          status,
          config,
          summary,
          initiated_by,
          created_at,
          started_at,
          completed_at,
          cancelled_at
        from social.scrape_runs
        where season_id = $1
     and status = $2 order by created_at desc limit $3",1672519132985049477,13,3.964505
60,social,0.0531965666666667,"select sr.status,
             sr.completed_at,
             coalesce((sr.summary->>$1)::int,$2) as active_jobs,
             coalesce((sr.summary->>$3)::int,$4) as failed_jobs,
             coalesce((sr.summary->>$5)::int,$6) as completed_jobs,
             sj.items_found,
             sj.heartbeat_at,
             sj.metadata->$7 as activity
      from social.scrape_runs sr
      left join social.scrape_jobs sj on sj.run_id = sr.id and sj.job_type=$8
      where sr.id=$9",8556629968557827382,60,3.191794
2,social,1.543831,"select id::text, status, config->>$1 as failure_dismissed_at, config->>$2 as failure_dismissed_by from social.scrape_runs where id = $3::uuid",8211783604625192528,2,3.087662
12,social,0.239269666666667,"select status, config, source_scope from social.scrape_runs where id = $1",9207711809608802731,12,2.871236
2,social,1.264073,"select id::text as id, status, completed_at, summary from social.scrape_runs where id=$1::uuid",-972757857565057261,2,2.528146
6,social,0.385228333333333,"select id::text as run_id, status, created_at, started_at, completed_at, summary from social.scrape_runs where id = $1::uuid",-2466010214411792883,6,2.31137
4,social,0.560978,"select r.status,j.status,j.heartbeat_at,
coalesce((j.metadata->$1->>$2),$3) phase,
coalesce((j.metadata->$4->>$5),$6) checked,
coalesce((j.metadata->$7->>$8),$9) matched,
coalesce(items_found,$10)
from social.scrape_runs r join social.scrape_jobs j on j.run_id=r.id
where r.id=$11::uuid",-1625424437099977513,4,2.243912
12,social,0.169908833333333,"SELECT id::text AS run_id, status,
               (summary->>$1)::int AS total_jobs,
               (summary->>$2)::int AS completed_jobs,
               (summary->>$3)::int AS failed_jobs,
               COALESCE(summary->>$4,$5)::int AS active_jobs,
               created_at, completed_at
        FROM social.scrape_runs
        WHERE id = ANY(ARRAY[$6,$7,$8,$9,$10,$11,$12]::uuid[])
        ORDER BY created_at ASC",-8330702880176277007,84,2.038906
14,social,0.134399285714286,"select id::text as id, status, started_at, completed_at, summary
from social.scrape_runs where id=$1::uuid",2813560492727338252,14,1.88159
2,social,0.8513705,"select id::text as run_id, status, created_at, started_at, completed_at, config, summary from social.scrape_runs where id::text like $1",7899357879403947784,2,1.702741
7,social,0.220273285714286,"select id::text as run_id, status, summary, started_at, completed_at
    from social.scrape_runs
    where id = $1::uuid",-1866979208507659304,7,1.541913
22,social,0.0670097727272727,"select status, summary, started_at, completed_at from social.scrape_runs where id=$1",8324503060566193311,22,1.474215
15,social,0.0889943333333333,"select id::text as id,status,summary,created_at,started_at,completed_at from social.scrape_runs where id=$1",-6618048386660589451,15,1.334915
18,social,0.0389214444444444,"select id::text as id,status,summary from social.scrape_runs where id=$1",-5363391308122955375,18,0.700586
3,social,0.227842,"select id::text as id, status, completed_at, cancelled_at, summary from social.scrape_runs where id=$1::uuid",-7928694900602031765,3,0.683526
25,social,0.027019,"select status || $1 || coalesce(summary->>$2,$3) || $4 || coalesce(summary->>$5,$6) || $7 || coalesce(summary->>$8,$9) || $10 || coalesce(summary->>$11,$12) from social.scrape_runs where id=$13",-8728450282239095668,25,0.675475
6,social,0.0934793333333333,"SELECT id::text AS run_id, status,
               (summary->>$1)::int AS total_jobs,
               (summary->>$2)::int AS completed_jobs,
               (summary->>$3)::int AS failed_jobs,
               COALESCE((summary->>$4)::int,$5) AS active_jobs,
               created_at, completed_at
        FROM social.scrape_runs
        WHERE id = ANY(ARRAY[$6,$7,$8,$9,$10,$11,$12]::uuid[])
        ORDER BY created_at ASC",1301886256673732922,42,0.560876
8,social,0.038267,"select id::text as id,status,summary,created_at,started_at,completed_at,cancelled_at from social.scrape_runs where id=$1",-8593407476936217379,8,0.306136
6,social,0.0332655,"select $1||r.id::text||$2||r.status||$3||coalesce(r.started_at::text,$4)||$5||coalesce(r.completed_at::text,$6)||$7||coalesce(r.summary::text,$8) from social.scrape_runs r where r.id = $9::uuid",2747251437904614580,6,0.199593
3,social,0.0563776666666667,"select status, started_at, completed_at, summary from social.scrape_runs where id=$1::uuid",1320176141024698159,3,0.169133
5,social,0.0331868,"select status, summary::text from social.scrape_runs where id=$1",5791166846368504104,5,0.165934
2,social,0.0677175,"select id::text as run_id, status, created_at, started_at, completed_at, config, summary
from social.scrape_runs
where id = $1::uuid",4794542206130573805,2,0.135435
3,social,0.0407003333333333,"select now()::text, status, started_at::text, completed_at::text, summary::text from social.scrape_runs where id=$1::uuid",-5200430543116902858,3,0.122101
3,social,0.0381353333333333,"select config
                from social.scrape_runs
                where id = $1::uuid
                  and coalesce(config->>$2, $3) = $4
                limit $5",-3083433209458009423,3,0.114406
2,social,0.047225,"select id::text as id, status, started_at, completed_at, cancelled_at, summary
from social.scrape_runs
where id = $1::uuid",-4544733600668541677,2,0.09445
